time,waist,shoulder,elbow,wrist_angle,wrist_rotate,ee_x,ee_y,ee_z,fk_x,fk_y,fk_z,qd_cmd_waist,qd_cmd_shoulder,qd_cmd_elbow,qd_cmd_wrist_angle,qd_cmd_wrist_rotate,qd_act_waist,qd_act_shoulder,qd_act_elbow,qd_act_wrist_angle,qd_act_wrist_rotate,dist,sigma
0.45254087448120117,-0.0015339808305725455,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.4130359984285498,-0.0006335898008919921,0.23392918759435294,0.4130359984285497,-0.0006335898008919918,0.23392918759435297,0.1197147609837123,0.004643218896089228,-0.07287376654756364,-0.033096682800344626,8.019584932303491e-18,0.0,0.0,0.0,0.0,0.0,0.234718146424757,0.14246745769449762
0.472689151763916,-0.0015339808305725455,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.4130359984285498,-0.0006335898008919921,0.23392918759435294,0.4130359984285497,-0.0006335898008919918,0.23392918759435297,0.1197147609837123,0.004643218896089228,-0.07287376654756364,-0.033096682800344626,8.019584932303491e-18,0.0,0.0,0.0,0.0,0.0,0.234718146424757,0.14246745769449762
0.49262118339538574,-0.0015339808305725455,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.4130359984285498,-0.0006335898008919921,0.23392918759435294,0.4130359984285497,-0.0006335898008919918,0.23392918759435297,0.1197147609837123,0.004643218896089228,-0.07287376654756364,-0.033096682800344626,8.019584932303491e-18,0.0,0.0,0.0,0.0,0.0,0.234718146424757,0.14246745769449762
0.5126180648803711,0.0,0.05675728991627693,0.12425244599580765,0.02454369328916073,0.0,0.4130359984285498,-0.0006335898008919921,0.23392918759435294,0.41323404177457673,0.0,0.23329544565560653,0.11938130125832554,0.0044077208732679184,-0.0731294907920154,-0.03321015629905439,-4.00922528059193e-18,0.0,0.0,0.0,0.0,0.0,0.23446042030363476,0.14246745769449767
0.532616376876831,0.0,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.41323404177457657,0.0,0.23329544565560645,0.41303648438594964,0.0,0.23392918759435302,0.11957896707541628,0.004941326523075826,-0.07331873437912155,-0.03330162912472227,0.0,0.0,0.0,0.0,0.0,0.0,0.23417671741455648,0.14246745769449767
0.5526185035705566,0.0015339808305725455,0.05675728991627693,0.12425244599580765,0.02454369328916073,0.0,0.4132335555847408,0.0006338928500202329,0.2332954456556064,0.413233555584741,0.0006338928500202329,0.23329544565560648,0.11924397036805376,0.00470447985661632,-0.07357443003860184,-0.033415075373390765,1.3473759081681617e-20,0.023980824276804924,0.0,0.0,0.0,0.0,0.23392000581352815,0.14246745769449762
0.5726163387298584,0.0015339808305725455,0.05675728991627693,0.12425244599580765,0.02454369328916073,0.0,0.4132335555847408,0.0006338928500202329,0.2332954456556064,0.413233555584741,0.0006338928500202329,0.23329544565560648,0.11924397036805376,0.00470447985661632,-0.07357443003860184,-0.033415075373390765,1.3473759081681617e-20,0.023980824276804924,0.0,0.0,0.0,0.0,0.23392000581352815,0.14246745769449762
0.592616081237793,0.003067961661145091,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.4132335555847408,0.0006338928500202329,0.2332954456556064,0.4130345405574939,0.0012671781108858967,0.23392918759435302,0.11930368898411252,0.005538667388633037,-0.07421140833712146,-0.03371277548602091,-1.3584170471491658e-20,0.023980824276804924,0.0,0.0,0.0,0.0,0.23309571677813562,0.1424674576944977
0.6126227378845215,0.003067961661145091,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.41303454055749406,0.0012671781108858971,0.23392918759435294,0.4130345405574939,0.0012671781108858967,0.23392918759435302,0.11930368898411252,0.005538667388633037,-0.07421140833712146,-0.03371277548602091,-1.3584170471491658e-20,0.023980824276804924,0.0,0.0,0.0,0.0,0.23309571677813562,0.1424674576944977
0.6326184272766113,0.004601942375302315,0.05675728991627693,0.12425244599580765,0.02454369328916073,0.0,0.4132296660731416,0.0019016725355131808,0.23329544565560645,0.4132296660731418,0.0019016725355131816,0.23329544565560648,0.11896559083811473,0.005299098687962462,-0.07446702481375515,-0.033826156989823976,-8.074350140199393e-18,0.023980824276804924,0.0,0.0,0.0,0.0,0.23284105695955604,0.14246745769449765
0.6526174545288086,0.006135923322290182,0.05522330850362778,0.12425244599580765,0.02454369328916073,0.0,0.4132296660731416,0.0019016725355131808,0.23329544565560645,0.413028709090423,0.0025343442946081486,0.23392918759435302,0.11902342796380877,0.006137505089994898,-0.07510773558899123,-0.03412559443499187,0.0,0.023980824276804924,0.0,0.0,0.0,0.0,0.2320172300222288,0.14246745769449767
0.6726186275482178,0.0076699042692780495,0.05522330850362778,0.12425244599580765,0.023009711876511574,0.0,0.413028709090423,0.002534344294608149,0.233929187594353,0.4130734357286347,0.0031682958360328174,0.23416743140592294,0.11893382264558994,0.006548597341253434,-0.07556464737666058,-0.034280068975606745,7.676967421944106e-20,0.04796164855360985,0.0,0.0,0.0,0.0,0.23135140989429984,0.14239189528546425
0.6926183700561523,0.00920388475060463,0.05522330850362778,0.12425244599580765,0.02147573232650757,0.0,0.4130734357286349,0.003168295836032818,0.2341674314059229,0.4131168236486439,0.003802387002632894,0.23440574996877406,0.11884354406443455,0.006961190089500353,-0.07602364292332725,-0.03443426494067459,2.7694491406461485e-20,0.04796164855360985,0.0,0.0,0.0,0.0,0.23068572275698263,0.1423163608842236
0.7126555442810059,0.010737866163253784,0.05522330850362778,0.12425244599580765,0.02147573232650757,0.0,0.4131105048076541,0.004436095809135225,0.234405749968774,0.413110504807654,0.004436095809135225,0.23440574996877395,0.11869951412801745,0.007262972164603886,-0.0764761514714894,-0.03464163850886359,4.056339275020992e-18,0.04796164855360985,0.0,0.0,-0.023980824276804924,0.0,0.230148009155416,0.14231636088422359
0.7326750755310059,0.012271846644580364,0.05675728991627693,0.12425244599580765,0.019941750913858414,0.0,0.41335021973860353,0.0050728251625058556,0.2340101762402796,0.4133502197386038,0.005072825162505857,0.2340101762402797,0.118407346058945,0.007130195638187827,-0.07674244826617087,-0.034702399428222605,-4.009564084242809e-18,0.04796164855360985,0.0,0.0,-0.04796164855360985,0.0,0.22976825085104036,0.14224085451915092
